,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
0,1,Bitcoin,BTC,bitcoin,11776,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19768500.0,19768500.0,False,,1,,,,2024-10-16T17:07:00.000Z,67750.48952750473,43554795530.276596,-5.6206,0.15441975,1.40482076,9.72689624,17.50358935,13.57496685,6.15825448,1339325552224.4773,57.6825,1422760280077.6,,2024-10-16T17:07:00.000Z,,,,,,2024-10-16 13:08:49.592379
1,1027,Ethereum,ETH,ethereum,9423,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'layer-1', 'ftx-bankruptcy-estate']",,120386200.1520511,120386200.1520511,True,,2,,,,2024-10-16T17:07:00.000Z,2613.8141225518925,18832963032.10877,-11.6922,0.4150662,0.90544252,7.54363063,14.59772041,-0.44849257,-23.43782293,314667150117.79,13.5568,314667150117.79,,2024-10-16T17:07:00.000Z,,,,,,2024-10-16 13:08:49.592379
2,825,Tether USDt,USDT,tether,100424,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'fiat-stablecoin']",,119972176281.55081,121362937383.07553,True,,3,,,,2024-10-16T17:07:00.000Z,0.9997531793323643,70106287831.49397,-13.4185,-0.00039913,0.00894381,0.04388145,-0.01266933,-0.04221044,-0.05542377,119942564668.90329,5.1657,121332982501.84,,2024-10-16T17:07:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2024-10-16 13:08:49.592379
3,1839,BNB,BNB,bnb,2259,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,145931746.0494957,145931746.0494957,False,,4,,,,2024-10-16T17:07:00.000Z,593.7477325834717,1881421549.2726567,-6.2693,-0.27421497,0.30807783,2.78467151,11.63880468,10.59019361,4.09815635,86646643328.83507,3.733,86646643328.84,,2024-10-16T17:07:00.000Z,,,,,,2024-10-16 13:08:49.592379
4,5426,Solana,SOL,solana,767,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'cmc-crypto-awards-2024']",,469859606.91042364,586719679.1765794,True,,5,,,,2024-10-16T17:07:00.000Z,154.97154210507293,2617908639.3252783,-19.4723,-0.30652357,0.03956765,10.24008985,19.13075197,9.52495246,-1.51558732,72814867855.79173,3.136,90924853465.39,,2024-10-16T17:07:00.000Z,,,,,,2024-10-16 13:08:49.592379
5,3408,USDC,USDC,usd-coin,22491,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'solana-ecosystem', 'hedera-hashgraph-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'base-ecosystem', 'fiat-stablecoin']",,34787390969.88498,34787390969.88498,False,,6,,,,2024-10-16T17:07:00.000Z,0.9999153258035477,7291362909.10528,-10.3541,0.00092796,0.00763219,-0.01389546,-0.00541956,-0.01217608,-0.01288999,34784445375.507935,1.4986,34784445375.51,,2024-10-16T17:07:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-10-16 13:08:49.592379
6,52,XRP,XRP,xrp,1404,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,56645058199.0,99987139355.0,False,,7,,,,2024-10-16T17:07:00.000Z,0.5489846239636802,1069416978.1666687,-16.9467,0.15306737,1.17144173,3.19608069,-4.91586278,-3.71434195,-3.55141344,31097265974.778793,1.3393,54898462396.37,,2024-10-16T17:07:00.000Z,,,,,,2024-10-16 13:08:49.592379
7,74,Dogecoin,DOGE,dogecoin,1080,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,146392776383.70526,146392776383.70526,True,,8,,,,2024-10-16T17:07:00.000Z,0.1260063605269615,2130674589.5464618,64.0589,-0.1391327,9.70225619,15.1489867,26.93597927,21.98377309,5.58247033,18446420959.54802,0.7945,18446420959.55,,2024-10-16T17:07:00.000Z,,,,,,2024-10-16 13:08:49.592379
8,1958,TRON,TRX,tron,1050,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,86532298183.99893,86532327804.4646,True,,9,71659659264.0,11450272193.856998,,2024-10-16T17:07:00.000Z,0.15978686350814572,329042586.67379266,-16.0678,0.05749181,0.851582,-0.75908571,7.68800933,17.91205862,19.43696601,13826724518.972803,0.5955,13826729251.93,,2024-10-16T17:07:00.000Z,,,,,,2024-10-16 13:08:49.592379
9,11419,Toncoin,TON,toncoin,578,2021-08-26T13:40:22.000Z,"['pos', 'layer-1', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,2539170326.0433493,5113296859.733899,True,,10,3414166606.0,17858216245.823624,,2024-10-16T17:07:00.000Z,5.230622376318686,187544390.22881868,-25.6743,-0.24815317,-0.1901754,1.59563571,-3.28358091,-19.3337991,-27.66083676,13281441124.686756,0.5722,26745724971.28,,2024-10-16T17:07:00.000Z,,,,,,2024-10-16 13:08:49.592379
10,2010,Cardano,ADA,cardano,1267,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,34967190801.543884,44995142608.92816,False,,11,,,,2024-10-16T17:07:00.000Z,0.35391505632535264,302117078.0186009,-21.5788,-0.03526579,-2.11931533,4.10099511,7.01977754,4.78320949,-17.30015494,12375415302.067757,0.533,15926177534.64,,2024-10-16T17:07:00.000Z,,,,,,2024-10-16 13:08:49.592379
11,5805,Avalanche,AVAX,avalanche,787,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'real-world-assets', 'layer-1']",715748719.0,406617101.56180984,446620201.56180984,False,,12,,,,2024-10-16T17:07:00.000Z,27.606924306501224,408796712.6799767,-14.883,0.47427961,-2.61044233,6.98229995,18.15868796,33.86539096,1.82513145,11225447544.545805,0.4836,19759620707.91,,2024-10-16T17:07:00.000Z,,,,,,2024-10-16 13:08:49.592379
12,5994,Shiba Inu,SHIB,shiba-inu,884,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,589267122382607.9,589518343717612.1,False,,13,,,,2024-10-16T17:07:00.000Z,1.8531958843024675e-05,547009120.3121119,-8.1348,-0.27934679,1.97141242,8.58467385,41.54192433,38.24869357,6.34062851,10920274059.542074,0.4705,10924929682.98,,2024-10-16T17:07:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2024-10-16 13:08:49.592379
13,1831,Bitcoin Cash,BCH,bitcoin-cash,934,2017-07-23T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'marketplace', 'medium-of-exchange', 'store-of-value', 'enterprise-solutions', 'payments', 'bitcoin-ecosystem', 'layer-1']",21000000.0,19775084.375,19775084.375,False,,14,,,,2024-10-16T17:07:00.000Z,365.03965994894475,455794781.9174681,-27.9849,-0.1047242,2.29535774,12.53019226,16.77665779,5.49978596,-3.39061762,7218690075.711691,0.311,7665832858.93,,2024-10-16T17:07:00.000Z,,,,,,2024-10-16 13:08:49.592379
14,1975,Chainlink,LINK,chainlink,1855,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'substrate', 'polkadot', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosytem', 'cardano', 'injective-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate']",,626849970.4527867,1000000000.0,False,,15,,,,2024-10-16T17:07:00.000Z,11.190749160184481,247066626.0162175,-32.7764,0.16112604,-1.1673796,5.87123395,6.69538222,10.18828626,-18.09398628,7014920780.406189,0.3022,11190749160.18,,2024-10-16T17:07:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2024-10-16 13:08:49.592379
0,1,Bitcoin,BTC,bitcoin,11776,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19768500.0,19768500.0,False,,1,,,,2024-10-16T17:08:00.000Z,67753.07534731652,43544444367.76994,-5.6862,0.15931304,1.32531347,9.81957392,17.53512458,13.59694376,6.19562013,1339376670003.4268,57.6847,1422814582293.65,,2024-10-16T17:08:00.000Z,,,,,,2024-10-16 13:09:49.967710
1,1027,Ethereum,ETH,ethereum,9423,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'layer-1', 'ftx-bankruptcy-estate']",,120386200.1520511,120386200.1520511,True,,2,,,,2024-10-16T17:08:00.000Z,2613.8570321695565,18820964783.437267,-11.7865,0.39390489,0.79830251,7.62395669,14.6598929,-0.42817747,-23.39880302,314672315843.61053,13.557,314672315843.61,,2024-10-16T17:08:00.000Z,,,,,,2024-10-16 13:09:49.967710
2,825,Tether USDt,USDT,tether,100424,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'fiat-stablecoin']",,119972176281.55081,121362937383.07553,True,,3,,,,2024-10-16T17:08:00.000Z,0.9999033211948155,70093852716.70056,-13.4537,0.02077042,0.01124855,0.06107123,0.00299369,-0.02924067,-0.01747976,119960577514.89253,5.1679,121351204159.3,,2024-10-16T17:08:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2024-10-16 13:09:49.967710
3,1839,BNB,BNB,bnb,2259,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,145931746.0494957,145931746.0494957,False,,4,,,,2024-10-16T17:08:00.000Z,593.8703520646432,1881483543.8554962,-6.3668,-0.24939796,0.30346376,2.83184782,11.70560836,10.56657019,4.13328462,86664537403.82211,3.7338,86664537403.82,,2024-10-16T17:08:00.000Z,,,,,,2024-10-16 13:09:49.967710
4,5426,Solana,SOL,solana,767,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'cmc-crypto-awards-2024']",,469859606.91042364,586719679.1765794,True,,5,,,,2024-10-16T17:08:00.000Z,155.03208568487062,2617895779.663734,-19.4625,-0.23770314,0.07009848,10.31012967,19.20252463,9.54275356,-1.45895617,72843314838.39642,3.1381,90960375575.1,,2024-10-16T17:08:00.000Z,,,,,,2024-10-16 13:09:49.967710
5,3408,USDC,USDC,usd-coin,22491,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'solana-ecosystem', 'hedera-hashgraph-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'base-ecosystem', 'fiat-stablecoin']",,34787390969.88498,34787390969.88498,False,,6,,,,2024-10-16T17:08:00.000Z,0.9998743450954655,7290928320.398158,-10.4151,0.00648564,-0.00666613,-0.01355517,-0.00168313,-0.02288261,-0.01574486,34783019763.59365,1.4986,34783019763.59,,2024-10-16T17:08:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-10-16 13:09:49.967710
6,52,XRP,XRP,xrp,1404,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,56645058199.0,99987139355.0,False,,7,,,,2024-10-16T17:08:00.000Z,0.5490472441245269,1069449763.5389739,-16.8415,0.18069917,1.1671204,3.21064488,-4.89522494,-3.72367345,-3.54020983,31100813097.434387,1.3395,54904724412.45,,2024-10-16T17:08:00.000Z,,,,,,2024-10-16 13:09:49.967710
7,74,Dogecoin,DOGE,dogecoin,1080,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,146392776383.70526,146392776383.70526,True,,8,,,,2024-10-16T17:08:00.000Z,0.12601727742486837,2130633543.9644165,63.9625,-0.08862597,9.70148355,15.17747078,26.97908941,22.00196425,5.62422522,18448019114.542107,0.7945,18448019114.54,,2024-10-16T17:08:00.000Z,,,,,,2024-10-16 13:09:49.967710
8,1958,TRON,TRX,tron,1050,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,86532298183.99893,86532327804.4646,True,,9,71659659264.0,11450845507.984472,,2024-10-16T17:08:00.000Z,0.15979486402242896,329082984.18576914,-16.0213,0.05974701,0.85829129,-0.74768895,7.69642732,17.93656332,19.44261621,13827416821.860386,0.5957,13827421555.06,,2024-10-16T17:08:00.000Z,,,,,,2024-10-16 13:09:49.967710
9,11419,Toncoin,TON,toncoin,578,2021-08-26T13:40:22.000Z,"['pos', 'layer-1', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,2539170326.0433493,5113296859.733899,True,,10,3414166606.0,17859068812.68119,,2024-10-16T17:08:00.000Z,5.230872090804227,187558055.7364164,-25.6733,-0.23048518,-0.18548187,1.61501508,-3.26873531,-19.33577866,-27.65535689,13282075192.298426,0.5722,26747001835.58,,2024-10-16T17:08:00.000Z,,,,,,2024-10-16 13:09:49.967710
10,2010,Cardano,ADA,cardano,1267,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,34967190801.543884,44995142608.92816,False,,11,,,,2024-10-16T17:08:00.000Z,0.3539269320789078,302256601.42539185,-21.5429,-0.01665731,-2.12119229,4.13935006,7.030995,4.77504975,-17.29308837,12375830563.808231,0.5332,15926711943.55,,2024-10-16T17:08:00.000Z,,,,,,2024-10-16 13:09:49.967710
11,5805,Avalanche,AVAX,avalanche,787,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'real-world-assets', 'layer-1']",715748719.0,406617101.56180984,446620201.56180984,False,,12,,,,2024-10-16T17:08:00.000Z,27.61028433711681,408792172.4232895,-14.9129,0.55330599,-2.61404322,7.00643592,18.19281373,33.859434,1.85074086,11226813790.455873,0.4836,19762025645.52,,2024-10-16T17:08:00.000Z,,,,,,2024-10-16 13:09:49.967710
12,5994,Shiba Inu,SHIB,shiba-inu,884,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,589267122382607.9,589518343717612.1,False,,13,,,,2024-10-16T17:08:00.000Z,1.8530864581846688e-05,547005475.4985319,-8.1165,-0.2653998,1.94649102,8.66400944,41.54308753,38.22774143,6.40968187,10919629247.406586,0.4704,10924284595.95,,2024-10-16T17:08:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2024-10-16 13:09:49.967710
13,1831,Bitcoin Cash,BCH,bitcoin-cash,934,2017-07-23T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'marketplace', 'medium-of-exchange', 'store-of-value', 'enterprise-solutions', 'payments', 'bitcoin-ecosystem', 'layer-1']",21000000.0,19775084.375,19775084.375,False,,14,,,,2024-10-16T17:08:00.000Z,365.12182179932705,455723931.7550119,-28.1039,-0.09788352,2.29552195,12.5767301,16.80954911,5.54738629,-3.35821228,7220314833.235407,0.311,7667558257.79,,2024-10-16T17:08:00.000Z,,,,,,2024-10-16 13:09:49.967710
14,1975,Chainlink,LINK,chainlink,1855,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'substrate', 'polkadot', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosytem', 'cardano', 'injective-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate']",,626849970.4527867,1000000000.0,False,,15,,,,2024-10-16T17:08:00.000Z,11.191345737104031,247064749.39313018,-32.7883,0.20038478,-1.20190334,5.89772239,6.71621428,10.18872603,-18.08697532,7015294744.630582,0.3022,11191345737.1,,2024-10-16T17:08:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2024-10-16 13:09:49.967710
0,1,Bitcoin,BTC,bitcoin,11776,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19768500.0,19768500.0,False,,1,,,,2024-10-16T17:09:00.000Z,67756.58441091987,43496439546.39767,-5.8187,0.01546672,1.2871918,9.7969279,17.52094237,13.60423294,6.21196686,1339446038927.2693,57.7036,1422888272629.32,,2024-10-16T17:09:00.000Z,,,,,,2024-10-16 13:10:50.304427
1,1027,Ethereum,ETH,ethereum,9423,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'layer-1', 'ftx-bankruptcy-estate']",,120386200.1520511,120386200.1520511,True,,2,,,,2024-10-16T17:09:00.000Z,2613.182458664312,18805043494.91588,-11.8902,0.24869746,0.75385422,7.52928046,14.63064546,-0.45931563,-23.40482982,314591106502.5909,13.5535,314591106502.59,,2024-10-16T17:09:00.000Z,,,,,,2024-10-16 13:10:50.304427
2,825,Tether USDt,USDT,tether,100424,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'fiat-stablecoin']",,119972176281.55081,121362937383.07553,True,,3,,,,2024-10-16T17:09:00.000Z,0.9997047732206263,70040351913.76161,-13.5148,-0.03791979,0.00639362,0.06196902,-0.01990277,-0.04524273,-0.03250793,119936757282.33276,5.1669,121327107793.94,,2024-10-16T17:09:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2024-10-16 13:10:50.304427
3,1839,BNB,BNB,bnb,2259,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,145931746.0494957,145931746.0494957,False,,4,,,,2024-10-16T17:09:00.000Z,593.771628068453,1880310317.0009224,-6.3996,-0.26843203,0.28669882,2.81087825,11.70882437,10.54272025,4.12642198,86650130438.68109,3.7331,86650130438.68,,2024-10-16T17:09:00.000Z,,,,,,2024-10-16 13:10:50.304427
4,5426,Solana,SOL,solana,767,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'cmc-crypto-awards-2024']",,469859606.91042364,586719679.1765794,True,,5,,,,2024-10-16T17:09:00.000Z,154.99259991228237,2615894541.7920475,-19.5095,-0.27907937,0.03530623,10.28667193,19.18527668,9.50482797,-1.49285313,72824762068.80956,3.1373,90937208495.28,,2024-10-16T17:09:00.000Z,,,,,,2024-10-16 13:10:50.304427
5,3408,USDC,USDC,usd-coin,22491,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'solana-ecosystem', 'hedera-hashgraph-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'base-ecosystem', 'fiat-stablecoin']",,34787390969.88498,34787390969.88498,False,,6,,,,2024-10-16T17:09:00.000Z,0.9998944006528249,7288142637.451068,-10.4483,0.00539028,0.00362795,0.0095423,0.00057018,-0.01040668,-0.01804069,34783717444.108635,1.4986,34783717444.11,,2024-10-16T17:09:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-10-16 13:10:50.304427
6,52,XRP,XRP,xrp,1404,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,56645058199.0,99987139355.0,False,,7,,,,2024-10-16T17:09:00.000Z,0.5490122061627626,1068963694.2251387,-16.835,0.15697575,1.16135266,3.19679782,-4.87946107,-3.73310412,-3.53144912,31098828370.05107,1.3397,54901220616.28,,2024-10-16T17:09:00.000Z,,,,,,2024-10-16 13:10:50.304427
